observation_date,DEXTAUS
2000-01-03,31.3800
2000-01-04,30.6000
2000-01-05,30.8000
2000-01-06,31.7500
2000-01-07,30.8500
2000-01-10,30.8300
2000-01-11,30.8300
2000-01-12,30.8000
2000-01-13,30.8000
2000-01-14,30.8300
2000-01-17,
2000-01-18,30.8900
2000-01-19,30.8500
2000-01-20,30.8500
2000-01-21,30.8500
2000-01-24,30.8500
2000-01-25,30.8500
2000-01-26,30.8500
2000-01-27,30.8300
2000-01-28,30.7500
2000-01-31,30.7500
2000-02-01,31.7500
2000-02-02,30.8000
2000-02-03,30.8000
2000-02-04,30.8000
2000-02-07,30.8000
2000-02-08,30.7500
2000-02-09,30.6500
2000-02-10,30.6500
2000-02-11,30.6300
2000-02-14,30.7200
2000-02-15,30.7500
2000-02-16,30.7200
2000-02-17,30.7200
2000-02-18,30.7650
2000-02-21,
2000-02-22,30.8000
2000-02-23,30.8000
2000-02-24,30.8500
2000-02-25,30.8000
2000-02-28,30.8000
2000-02-29,30.7600
2000-03-01,30.7500
2000-03-02,30.7500
2000-03-03,30.7500
2000-03-06,30.8000
2000-03-07,30.7500
2000-03-08,30.7600
2000-03-09,30.7500
2000-03-10,30.7500
2000-03-13,30.7500
2000-03-14,30.7400
2000-03-15,30.7500
2000-03-16,30.8150
2000-03-17,30.7400
2000-03-20,30.7500
2000-03-21,30.7800
2000-03-22,30.7500
2000-03-23,30.7500
2000-03-24,30.7000
2000-03-27,30.6500
2000-03-28,30.6400
2000-03-29,30.6000
2000-03-30,30.6000
2000-03-31,30.4800
2000-04-03,30.5000
2000-04-04,30.4500
2000-04-05,30.5000
2000-04-06,30.4800
2000-04-07,30.5000
2000-04-10,30.3500
2000-04-11,30.3500
2000-04-12,30.3500
2000-04-13,30.3500
2000-04-14,30.4500
2000-04-17,30.5500
2000-04-18,30.6000
2000-04-19,30.6200
2000-04-20,30.5500
2000-04-21,30.5850
2000-04-24,30.6000
2000-04-25,30.6500
2000-04-26,30.6500
2000-04-27,30.6500
2000-04-28,30.6700
2000-05-01,30.6500
2000-05-02,30.6800
2000-05-03,30.7500
2000-05-04,30.7200
2000-05-05,30.6800
2000-05-08,30.7000
2000-05-09,30.6500
2000-05-10,30.7300
2000-05-11,30.7600
2000-05-12,30.7500
2000-05-15,30.8300
2000-05-16,30.8400
2000-05-17,30.7500
2000-05-18,30.8200
2000-05-19,30.7900
2000-05-22,30.7500
2000-05-23,30.8000
2000-05-24,30.8200
2000-05-25,30.8500
2000-05-26,30.8500
2000-05-29,
2000-05-30,30.9600
2000-05-31,30.8500
2000-06-01,30.9000
2000-06-02,30.8500
2000-06-05,30.8300
2000-06-06,30.8300
2000-06-07,30.8000
2000-06-08,30.8000
2000-06-09,30.8000
2000-06-12,30.8000
2000-06-13,30.8000
2000-06-14,30.8000
2000-06-15,30.8500
2000-06-16,30.9000
2000-06-19,30.9000
2000-06-20,30.9000
2000-06-21,30.8300
2000-06-22,30.8000
2000-06-23,30.8000
2000-06-26,30.8100
2000-06-27,30.8200
2000-06-28,30.8200
2000-06-29,30.8300
2000-06-30,30.8000
2000-07-03,30.8300
2000-07-04,
2000-07-05,30.8500
2000-07-06,30.8800
2000-07-07,30.8800
2000-07-10,30.9000
2000-07-11,30.9000
2000-07-12,30.9000
2000-07-13,30.9000
2000-07-14,30.9000
2000-07-17,30.9600
2000-07-18,31.0000
2000-07-19,31.0800
2000-07-20,31.1300
2000-07-21,31.0800
2000-07-24,31.0950
2000-07-25,31.1000
2000-07-26,31.0800
2000-07-27,31.0800
2000-07-28,31.0700
2000-07-31,31.0600
2000-08-01,31.1500
2000-08-02,31.1000
2000-08-03,31.1500
2000-08-04,31.1200
2000-08-07,31.1500
2000-08-08,31.1000
2000-08-09,31.1000
2000-08-10,31.1000
2000-08-11,31.1100
2000-08-14,31.1000
2000-08-15,31.1300
2000-08-16,31.1300
2000-08-17,31.1000
2000-08-18,31.1100
2000-08-21,31.1000
2000-08-22,31.0800
2000-08-23,31.0800
2000-08-24,31.0700
2000-08-25,31.1000
2000-08-28,31.0800
2000-08-29,31.0900
2000-08-30,31.0900
2000-08-31,31.1000
2000-09-01,31.1000
2000-09-04,
2000-09-05,31.0800
2000-09-06,31.1000
2000-09-07,31.1000
2000-09-08,31.1000
2000-09-11,31.1200
2000-09-12,31.1100
2000-09-13,31.1200
2000-09-14,31.1300
2000-09-15,31.1700
2000-09-18,31.2900
2000-09-19,31.2800
2000-09-20,31.2900
2000-09-21,31.2800
2000-09-22,31.2100
2000-09-25,31.2900
2000-09-26,31.2800
2000-09-27,31.2900
2000-09-28,31.2900
2000-09-29,31.3240
2000-10-02,31.2900
2000-10-03,31.3200
2000-10-04,31.3000
2000-10-05,31.3000
2000-10-06,31.3100
2000-10-09,
2000-10-10,31.3100
2000-10-11,31.3300
2000-10-12,31.3000
2000-10-13,31.6000
2000-10-16,32.0500
2000-10-17,32.3000
2000-10-18,32.5000
2000-10-19,32.3500
2000-10-20,32.1500
2000-10-23,32.1000
2000-10-24,32.0500
2000-10-25,32.0500
2000-10-26,32.1900
2000-10-27,32.2600
2000-10-30,32.3500
2000-10-31,32.3500
2000-11-01,32.3600
2000-11-02,32.2500
2000-11-03,32.1500
2000-11-06,32.1500
2000-11-07,32.1500
2000-11-08,32.1300
2000-11-09,32.1000
2000-11-10,32.0700
2000-11-13,32.1700
2000-11-14,32.1800
2000-11-15,32.1500
2000-11-16,32.2400
2000-11-17,32.3100
2000-11-20,32.4800
2000-11-21,32.5000
2000-11-22,32.9000
2000-11-23,
2000-11-24,32.9000
2000-11-27,32.9000
2000-11-28,32.8500
2000-11-29,33.0800
2000-11-30,33.0800
2000-12-01,33.0500
2000-12-04,33.0500
2000-12-05,33.0500
2000-12-06,33.0500
2000-12-07,33.0800
2000-12-08,33.0600
2000-12-11,33.1000
2000-12-12,33.0600
2000-12-13,33.1600
2000-12-14,33.1000
2000-12-15,33.1000
2000-12-18,33.1000
2000-12-19,33.1000
2000-12-20,33.1800
2000-12-21,33.2000
2000-12-22,33.2000
2000-12-25,
2000-12-26,33.2000
2000-12-27,33.2500
2000-12-28,33.2000
2000-12-29,33.1700
2001-01-01,
2001-01-02,33.0000
2001-01-03,33.0780
2001-01-04,33.0000
2001-01-05,32.9270
2001-01-08,32.8500
2001-01-09,32.6300
2001-01-10,32.6500
2001-01-11,32.6700
2001-01-12,32.6700
2001-01-15,
2001-01-16,32.6450
2001-01-17,32.6700
2001-01-18,32.6700
2001-01-19,32.6100
2001-01-22,32.5900
2001-01-23,32.6000
2001-01-24,32.6000
2001-01-25,32.5750
2001-01-26,32.5750
2001-01-29,32.5450
2001-01-30,32.2300
2001-01-31,32.3500
2001-02-01,32.3900
2001-02-02,32.3000
2001-02-05,32.3300
2001-02-06,32.2700
2001-02-07,32.2700
2001-02-08,32.2700
2001-02-09,32.2700
2001-02-12,32.2900
2001-02-13,32.3500
2001-02-14,32.3200
2001-02-15,32.3100
2001-02-16,32.3200
2001-02-19,
2001-02-20,32.3000
2001-02-21,32.3000
2001-02-22,32.3800
2001-02-23,32.4000
2001-02-26,32.4000
2001-02-27,32.4000
2001-02-28,32.4000
2001-03-01,32.3800
2001-03-02,32.4000
2001-03-05,32.4000
2001-03-06,32.4000
2001-03-07,32.4200
2001-03-08,32.4200
2001-03-09,32.4500
2001-03-12,32.4800
2001-03-13,32.5700
2001-03-14,32.5300
2001-03-15,32.6100
2001-03-16,32.7300
2001-03-19,32.8000
2001-03-20,32.7850
2001-03-21,32.8200
2001-03-22,32.9200
2001-03-23,32.8500
2001-03-26,32.7200
2001-03-27,32.6700
2001-03-28,32.6700
2001-03-29,32.8000
2001-03-30,32.8500
2001-04-02,32.9700
2001-04-03,32.8900
2001-04-04,33.0000
2001-04-05,32.9000
2001-04-06,32.9000
2001-04-09,33.0000
2001-04-10,32.9900
2001-04-11,32.9700
2001-04-12,32.9200
2001-04-13,32.9700
2001-04-16,32.9500
2001-04-17,32.9700
2001-04-18,32.9700
2001-04-19,32.8500
2001-04-20,32.9100
2001-04-23,32.9400
2001-04-24,32.9200
2001-04-25,32.9300
2001-04-26,32.8900
2001-04-27,32.9700
2001-04-30,32.9400
2001-05-01,32.9500
2001-05-02,32.9000
2001-05-03,32.8900
2001-05-04,32.9100
2001-05-07,32.9000
2001-05-08,32.9100
2001-05-09,32.9100
2001-05-10,32.9200
2001-05-11,32.9200
2001-05-14,32.8900
2001-05-15,32.9500
2001-05-16,33.0000
2001-05-17,33.0000
2001-05-18,32.9800
2001-05-21,33.4500
2001-05-22,33.4700
2001-05-23,33.4500
2001-05-24,33.5000
2001-05-25,33.5500
2001-05-28,
2001-05-29,34.0500
2001-05-30,34.0200
2001-05-31,33.9500
2001-06-01,34.1000
2001-06-04,34.1000
2001-06-05,34.0800
2001-06-06,34.1000
2001-06-07,34.1000
2001-06-08,34.1000
2001-06-11,34.1000
2001-06-12,34.1000
2001-06-13,34.4300
2001-06-14,34.4180
2001-06-15,34.4800
2001-06-18,34.4800
2001-06-19,34.4800
2001-06-20,34.4800
2001-06-21,34.4500
2001-06-22,34.5000
2001-06-25,34.4500
2001-06-26,34.4400
2001-06-27,34.5000
2001-06-28,34.5200
2001-06-29,34.4800
2001-07-02,34.4700
2001-07-03,34.4500
2001-07-04,
2001-07-05,34.5100
2001-07-06,34.5200
2001-07-09,34.6000
2001-07-10,34.7000
2001-07-11,35.0300
2001-07-12,35.0000
2001-07-13,35.0200
2001-07-16,35.0000
2001-07-17,35.0500
2001-07-18,35.0000
2001-07-19,35.0200
2001-07-20,35.0000
2001-07-23,34.9500
2001-07-24,34.9500
2001-07-25,34.8700
2001-07-26,34.7700
2001-07-27,34.7700
2001-07-30,34.7700
2001-07-31,34.8000
2001-08-01,34.7700
2001-08-02,34.5600
2001-08-03,34.6500
2001-08-06,34.6700
2001-08-07,34.7000
2001-08-08,34.6500
2001-08-09,34.7000
2001-08-10,34.6700
2001-08-13,34.6500
2001-08-14,34.6000
2001-08-15,34.6000
2001-08-16,34.6000
2001-08-17,34.6000
2001-08-20,34.6500
2001-08-21,34.6200
2001-08-22,34.6500
2001-08-23,34.6700
2001-08-24,34.6700
2001-08-27,34.6400
2001-08-28,34.6400
2001-08-29,34.5600
2001-08-30,34.6000
2001-08-31,34.5800
2001-09-03,
2001-09-04,34.5800
2001-09-05,34.6200
2001-09-06,34.6500
2001-09-07,34.7000
2001-09-10,34.7000
2001-09-11,
2001-09-12,34.5800
2001-09-13,34.5440
2001-09-14,34.5700
2001-09-17,34.5620
2001-09-18,34.5200
2001-09-19,34.4900
2001-09-20,34.6100
2001-09-21,34.6100
2001-09-24,34.5600
2001-09-25,34.6200
2001-09-26,34.5000
2001-09-27,34.5500
2001-09-28,34.5600
2001-10-01,34.6000
2001-10-02,34.6200
2001-10-03,34.6100
2001-10-04,34.6100
2001-10-05,34.6000
2001-10-08,
2001-10-09,34.6000
2001-10-10,34.6000
2001-10-11,34.6000
2001-10-12,34.5300
2001-10-15,34.5800
2001-10-16,34.5800
2001-10-17,34.5800
2001-10-18,34.5800
2001-10-19,34.5800
2001-10-22,34.5800
2001-10-23,34.5800
2001-10-24,34.5800
2001-10-25,34.5900
2001-10-26,34.5700
2001-10-29,34.5500
2001-10-30,34.5500
2001-10-31,34.5500
2001-11-01,34.5500
2001-11-02,34.5500
2001-11-05,34.5500
2001-11-06,34.5500
2001-11-07,34.5500
2001-11-08,34.5000
2001-11-09,34.5000
2001-11-12,
2001-11-13,34.5000
2001-11-14,34.4800
2001-11-15,34.5000
2001-11-16,34.5000
2001-11-19,34.5000
2001-11-20,34.5000
2001-11-21,34.4700
2001-11-22,
2001-11-23,34.4700
2001-11-26,34.4700
2001-11-27,34.4600
2001-11-28,34.4400
2001-11-29,34.4400
2001-11-30,34.4700
2001-12-03,34.4600
2001-12-04,34.4600
2001-12-05,34.4600
2001-12-06,34.4600
2001-12-07,34.4600
2001-12-10,34.4800
2001-12-11,34.4600
2001-12-12,34.4600
2001-12-13,34.4600
2001-12-14,34.5000
2001-12-17,34.5800
2001-12-18,34.7100
2001-12-19,34.7300
2001-12-20,34.7600
2001-12-21,34.9200
2001-12-24,34.9700
2001-12-25,
2001-12-26,35.1000
2001-12-27,35.1300
2001-12-28,35.0800
2001-12-31,35.0000
2002-01-01,
2002-01-02,35.0400
2002-01-03,35.0300
2002-01-04,35.0000
2002-01-07,34.9400
2002-01-08,35.0400
2002-01-09,35.0500
2002-01-10,35.0300
2002-01-11,35.0500
2002-01-14,35.0300
2002-01-15,35.0000
2002-01-16,35.0000
2002-01-17,35.0300
2002-01-18,35.0300
2002-01-21,
2002-01-22,35.0800
2002-01-23,35.0800
2002-01-24,35.0800
2002-01-25,35.0600
2002-01-28,35.0200
2002-01-29,35.0000
2002-01-30,34.9900
2002-01-31,34.9900
2002-02-01,35.0000
2002-02-04,35.0500
2002-02-05,34.9900
2002-02-06,35.0200
2002-02-07,35.0300
2002-02-08,35.0800
2002-02-11,35.0800
2002-02-12,35.0800
2002-02-13,35.0800
2002-02-14,35.0800
2002-02-15,35.1000
2002-02-18,
2002-02-19,35.1000
2002-02-20,35.1000
2002-02-21,35.1000
2002-02-22,35.1000
2002-02-25,35.0900
2002-02-26,35.0900
2002-02-27,35.1100
2002-02-28,35.1100
2002-03-01,35.1000
2002-03-04,35.0900
2002-03-05,35.0700
2002-03-06,35.0300
2002-03-07,34.9900
2002-03-08,34.9500
2002-03-11,34.9500
2002-03-12,34.9500
2002-03-13,34.9800
2002-03-14,34.9800
2002-03-15,34.9900
2002-03-18,35.0300
2002-03-19,35.0500
2002-03-20,35.0500
2002-03-21,35.0400
2002-03-22,35.0400
2002-03-25,35.0500
2002-03-26,35.0400
2002-03-27,35.0200
2002-03-28,35.0100
2002-03-29,35.0000
2002-04-01,35.0000
2002-04-02,35.0100
2002-04-03,35.0000
2002-04-04,35.0000
2002-04-05,35.0000
2002-04-08,34.9800
2002-04-09,34.9800
2002-04-10,34.9800
2002-04-11,34.9900
2002-04-12,35.0000
2002-04-15,34.9900
2002-04-16,34.9800
2002-04-17,34.9600
2002-04-18,34.9400
2002-04-19,34.9000
2002-04-22,34.8500
2002-04-23,34.8100
2002-04-24,34.8100
2002-04-25,34.7800
2002-04-26,34.7700
2002-04-29,34.7300
2002-04-30,34.7200
2002-05-01,34.7200
2002-05-02,34.6500
2002-05-03,34.5900
2002-05-06,34.5700
2002-05-07,34.5700
2002-05-08,34.5900
2002-05-09,34.6100
2002-05-10,34.5700
2002-05-13,34.5500
2002-05-14,34.5800
2002-05-15,34.5700
2002-05-16,34.5400
2002-05-17,34.4600
2002-05-20,34.4100
2002-05-21,34.3700
2002-05-22,34.3400
2002-05-23,34.3300
2002-05-24,34.3600
2002-05-27,
2002-05-28,34.2800
2002-05-29,34.2100
2002-05-30,34.0600
2002-05-31,34.0500
2002-06-03,34.0400
2002-06-04,33.9900
2002-06-05,34.0000
2002-06-06,34.0700
2002-06-07,34.0600
2002-06-10,34.0600
2002-06-11,34.0200
2002-06-12,34.0200
2002-06-13,34.0200
2002-06-14,34.0100
2002-06-17,34.0000
2002-06-18,34.0200
2002-06-19,34.0000
2002-06-20,33.9200
2002-06-21,33.7600
2002-06-24,33.6700
2002-06-25,33.6400
2002-06-26,33.5200
2002-06-27,33.5000
2002-06-28,33.4600
2002-07-01,33.4700
2002-07-02,33.4900
2002-07-03,33.5000
2002-07-04,
2002-07-05,33.4800
2002-07-08,33.4100
2002-07-09,33.2800
2002-07-10,33.1800
2002-07-11,33.1800
2002-07-12,33.1800
2002-07-15,33.1100
2002-07-16,33.0000
2002-07-17,32.8500
2002-07-18,32.8900
2002-07-19,32.8700
2002-07-22,32.8800
2002-07-23,33.1400
2002-07-24,33.2500
2002-07-25,33.2600
2002-07-26,33.5400
2002-07-29,33.7600
2002-07-30,33.6600
2002-07-31,33.6100
2002-08-01,33.5200
2002-08-02,33.5700
2002-08-05,33.6800
2002-08-06,33.8800
2002-08-07,33.7500
2002-08-08,33.8500
2002-08-09,33.7700
2002-08-12,33.7200
2002-08-13,33.7000
2002-08-14,33.5900
2002-08-15,33.6800
2002-08-16,33.7400
2002-08-19,33.8400
2002-08-20,33.9000
2002-08-21,34.0000
2002-08-22,34.0200
2002-08-23,34.1200
2002-08-26,34.2400
2002-08-27,34.2400
2002-08-28,34.2200
2002-08-29,34.1800
2002-08-30,34.2400
2002-09-02,
2002-09-03,34.3300
2002-09-04,34.2400
2002-09-05,34.1200
2002-09-06,34.1200
2002-09-09,34.2400
2002-09-10,34.3000
2002-09-11,34.3800
2002-09-12,34.4100
2002-09-13,34.4100
2002-09-16,34.7500
2002-09-17,34.7800
2002-09-18,34.6900
2002-09-19,34.6100
2002-09-20,34.7700
2002-09-23,34.7800
2002-09-24,34.8100
2002-09-25,34.9000
2002-09-26,34.9800
2002-09-27,34.9200
2002-09-30,34.9200
2002-10-01,34.9100
2002-10-02,34.9700
2002-10-03,34.9900
2002-10-04,34.9900
2002-10-07,35.0600
2002-10-08,35.1200
2002-10-09,35.1100
2002-10-10,35.1100
2002-10-11,35.1600
2002-10-14,
2002-10-15,35.1500
2002-10-16,34.9600
2002-10-17,34.8500
2002-10-18,34.9100
2002-10-21,34.9000
